S1,S2,S3,S4,Clase
3274,1605,0,598,Indice
3344,1247,0,715,Indice
3312,1613,0,735,Indice
3228,2059,0,523,Indice
3291,2274,0,650,Indice
3298,2528,0,571,Indice
3266,1915,0,471,Indice
3232,1755,0,670,Indice
3240,2045,0,419,Indice
3215,2374,0,357,Indice
3248,1881,0,579,Indice
3237,976,0,1082,Indice
3261,1006,0,901,Indice
3274,640,0,627,Indice
3264,1484,0,375,Indice
3258,1617,0,257,Indice
3286,1586,0,377,Indice
3247,2078,0,355,Indice
3299,1472,0,462,Indice
3171,1535,0,387,Indice
3226,1163,0,407,Indice
3217,1616,0,525,Indice
3337,1749,0,339,Indice
2933,1344,0,223,Indice
3251,1887,0,186,Indice
3260,1423,0,209,Indice
3241,1612,44,394,Indice
3318,2118,193,624,Indice
3309,1611,128,995,Indice
3325,1840,54,669,Indice
3298,2054,0,687,Indice
3226,2580,0,511,Indice
3249,1652,0,674,Indice
3221,1234,0,576,Indice
3262,2167,0,877,Indice
3270,2654,0,793,Indice
3257,2171,0,1006,Indice
3242,2064,0,813,Indice
3231,2427,0,474,Indice
3248,2464,0,387,Indice
3217,2780,0,409,Indice
3296,1876,0,527,Indice
3291,1923,0,551,Indice
3341,2165,0,553,Indice
3232,2085,0,982,Indice
3243,2034,0,1083,Indice
3246,1558,0,976,Indice
3250,1696,0,832,Indice
3307,1639,0,773,Indice
3247,1899,0,868,Indice
3200,1232,0,862,Indice
3258,1185,0,804,Indice
3234,1765,0,752,Indice
3271,1268,0,562,Indice
3281,1823,0,538,Indice
3301,1467,0,501,Indice
3249,1722,0,432,Indice
3280,1126,0,432,Indice
3249,1023,0,498,Indice
3211,1662,0,309,Indice
3303,1906,0,479,Indice
3297,1322,0,497,Indice
3331,938,0,878,Indice
3260,1737,0,912,Indice
3205,2204,0,1097,Indice
3275,2023,0,967,Indice
3259,1535,0,625,Indice
3262,1923,0,628,Indice
3255,1518,0,741,Indice
3254,2687,0,792,Indice
3287,2256,0,729,Indice
3328,2059,0,848,Indice
3207,1348,0,684,Indice
3312,927,0,571,Indice
3278,1780,0,464,Indice
3231,1630,0,399,Indice
3217,1229,0,338,Indice
3254,1219,0,413,Indice
3200,1220,0,483,Indice
3273,1937,0,549,Indice
3264,1781,0,400,Indice
3191,1942,0,310,Indice
3251,1265,0,451,Indice
3258,1147,0,745,Indice
3216,1357,0,755,Indice
3200,1566,0,611,Indice
3279,1563,0,368,Indice
3243,1171,0,599,Indice
3231,1017,0,511,Indice
3248,1011,0,624,Indice
3233,677,0,308,Indice
3217,656,0,226,Indice
3216,688,0,144,Indice
2949,976,0,152,Indice
3184,1584,0,167,Indice
3216,1433,0,194,Indice
3194,1609,0,205,Indice
2974,1456,0,272,Indice
3197,1304,0,384,Indice
3093,1573,0,767,Indice
3184,1440,0,834,Indice
3211,1479,0,673,Indice
3250,1645,0,637,Indice
3260,1658,0,801,Indice
3264,1394,0,979,Indice
3213,1988,0,1246,Indice
3248,1963,0,1245,Indice
3241,1886,0,1297,Indice
3248,2191,0,889,Indice
3200,1823,0,937,Indice
3238,1637,0,1088,Indice
3209,1717,0,912,Indice
3265,1969,0,656,Indice
3161,1738,0,1167,Indice
3240,1997,0,1051,Indice
3212,2129,0,1072,Indice
3289,2059,0,1072,Indice
3238,1422,0,1226,Indice
3303,1854,0,1211,Indice
3259,1646,0,1350,Indice
3258,1840,0,1510,Indice
3305,2117,0,1454,Indice
3242,1707,0,1110,Indice
3203,1473,0,1021,Indice
3262,1533,0,1177,Indice
3281,1728,0,1210,Indice
3258,1392,0,820,Indice
3221,1745,0,961,Indice
3249,1043,0,832,Indice
3235,1969,0,980,Indice
3232,2586,0,954,Indice
3179,2768,0,807,Indice
3235,1899,0,547,Indice
3282,2373,0,510,Indice
3249,1904,0,802,Indice
3247,1291,0,1118,Indice
3283,2005,0,805,Indice
3178,1803,0,823,Indice
3161,2027,0,735,Indice
3210,2123,0,783,Indice
3284,1781,0,773,Indice
3167,1692,0,532,Indice
3205,2281,0,602,Indice
3257,2390,0,773,Indice
3249,1573,0,435,Indice
3187,1692,0,428,Indice
3248,912,0,333,Indice
3257,1071,0,192,Indice
3271,961,0,230,Indice
3243,1742,0,222,Indice
3315,1166,0,347,Indice
3280,1353,0,641,Indice
3205,1866,0,1066,Indice
3303,2121,0,956,Indice
3280,1219,0,976,Indice
3178,858,0,778,Indice
3278,1856,0,539,Indice
3220,1634,0,462,Indice
3274,1310,0,479,Indice
3267,1613,0,534,Indice
3216,1659,0,719,Indice
3216,1581,0,588,Indice
3259,1250,0,447,Indice
3219,1103,0,262,Indice
3242,1428,0,85,Indice
3235,1331,0,210,Indice
3289,839,0,177,Indice
3221,745,0,346,Indice
3264,1583,0,284,Indice
3307,1259,0,256,Indice
3327,957,0,419,Indice
3281,720,0,322,Indice
3253,1586,0,322,Indice
3279,1648,0,258,Indice
3273,1535,0,489,Indice
3297,1689,0,535,Indice
3329,1904,0,1014,Indice
3255,1654,0,894,Indice
3236,2107,0,1097,Indice
3239,1553,0,897,Indice
3248,1229,0,877,Indice
3249,1314,0,607,Indice
3206,1873,0,458,Indice
3280,1957,0,423,Indice
3266,1478,0,214,Indice
3248,1679,0,245,Indice
3262,1232,0,306,Indice
3249,1939,0,400,Indice
3307,1920,0,435,Indice
3285,1931,0,647,Indice
3261,1875,0,409,Indice
3280,1113,0,448,Indice
3280,1807,0,448,Indice
3182,1944,0,479,Indice
3290,1904,0,447,Indice
3247,2279,0,603,Indice
3335,1839,0,702,Indice
3277,1882,0,841,Indice
3283,1798,0,837,Indice
3255,1374,0,541,Indice
3249,1788,0,672,Indice
3307,1299,0,578,Indice
3305,1393,0,411,Indice
3286,1409,0,417,Indice
3267,1535,0,422,Indice
3251,1748,0,359,Indice
3225,1893,0,228,Indice
3310,1879,0,243,Indice
3248,1944,0,158,Indice
3275,1296,0,185,Indice
3197,1243,0,81,Indice
3262,1154,0,154,Indice
3289,793,0,236,Indice
3282,1136,0,702,Indice
3191,1570,0,431,Indice
3266,1561,0,322,Indice
3295,1585,0,256,Indice
3252,1201,0,506,Indice
3276,995,0,397,Indice
3221,1342,0,661,Indice
3250,1637,0,403,Indice
3288,1570,0,174,Indice
3359,1535,0,262,Indice
3327,1193,0,310,Indice
3250,1505,0,190,Indice
3262,919,0,255,Indice
3289,1463,0,198,Indice
3301,1200,0,272,Indice
3315,762,0,189,Indice
3228,614,0,180,Indice
3295,576,0,201,Indice
3307,1257,0,268,Indice
3305,807,0,240,Indice
3327,731,0,162,Indice
3328,1435,0,208,Indice
3273,1338,0,174,Indice
3237,1507,0,170,Indice
3222,1453,0,171,Indice
3266,1530,0,233,Indice
3303,1748,0,244,Indice
3283,1854,0,185,Indice
3294,1266,0,399,Indice
3265,1839,0,293,Indice
3259,1683,28,273,Indice
3275,1506,0,242,Indice
3285,1712,0,156,Indice
3250,2094,0,135,Indice
3222,1637,0,326,Indice
3265,1845,0,304,Indice
3238,1669,0,315,Indice
3269,1406,0,259,Indice
3246,1755,0,377,Indice
3270,1615,0,795,Indice
3194,1723,0,1040,Indice
3296,1783,0,862,Indice
3258,1808,0,932,Indice
